-2.996391757496166974e+01
-2.951613571005873382e+01
-2.906333745690062642e+01
-2.860545037349220365e+01
-2.814240093005355448e+01
-2.767411448305938393e+01
-2.720051528885960579e+01
-2.672152647050097585e+01
-2.623707004333846271e+01
-2.574706687359139323e+01
-2.525143671687692404e+01
-2.475009817001409829e+01
-2.424296869465615600e+01
-2.372996460541617125e+01
-2.321100108558312058e+01
-2.268599216011352837e+01
-2.215485072985757142e+01
-2.161748854361940175e+01
-2.107381623005494475e+01
-2.052374330500606447e+01
-1.996717815659940243e+01
-1.940402809123042971e+01
-1.883419933123514056e+01
-1.825759704038500786e+01
-1.767412533669266850e+01
-1.708368734177201986e+01
-1.648618519818410277e+01
-1.588152009109035134e+01
-1.526959232147783041e+01
-1.465030132536776364e+01
-1.402354574203491211e+01
-1.338922346290200949e+01
-1.274723171023651958e+01
-1.209746709500905126e+01
-1.143982571875676513e+01
-1.077420324936974794e+01
-1.010049502889160067e+01
-9.418596186675131321e+00
-8.728401762200519443e+00
-8.029806840349920094e+00
-7.322706704377196729e+00
-6.606996993883512914e+00
-5.882573886774480343e+00
-5.149334300425834954e+00
-4.407176081556826830e+00
-3.655998274218291044e+00
-2.895701325614936650e+00
-2.126187396352179348e+00
-1.347360624233260751e+00
-5.591274508042261004e-01
2.386030389461666346e-01
1.045918757678009570e+00
1.862904228037223220e+00
2.689640160999260843e+00
3.526203014422208071e+00
4.372664517839439213e+00
5.229091186658479273e+00
6.095543764415197074e+00
6.972076682723127306e+00
7.858737459988333285e+00
8.755566080217249691e+00
9.662594348774291575e+00
1.057984520005993545e+01
1.150733200227841735e+01
1.244505780236795545e+01
1.339301458757836372e+01
1.435118249943479896e+01
1.531952902011107653e+01
1.629800816171336919e+01
1.728655964764766395e+01
1.828510806907434016e+01
1.929356204706709832e+01
2.031181341526098549e+01
2.133973638934548944e+01
2.237718678207602352e+01
2.342400123842526227e+01
2.447999650333076715e+01
2.554496875591576099e+01
2.661869299784302711e+01
2.770092251105234027e+01
2.879138841340318322e+01
2.988979931245557964e+01
3.099584106984548271e+01
3.210917670314665884e+01
3.322944642312359065e+01
3.435626783594489098e+01
3.548923630651552230e+01
3.662792552437167615e+01
3.777188824873883277e+01
3.892065725149586797e+01
4.007374650007113814e+01
4.123065253417007625e+01
4.239085607347078621e+01
4.355382383672986180e+01
4.471901057427749038e+01
4.588586129969917238e+01
4.705381372093688697e+01
4.822230081376619637e+01
4.939075354312080890e+01
5.055860370048321784e+01
5.172528677852824330e+01
